suspid	srcid	plagtype	GED	Cos	SD	w1	w2	w3	w1j	w2j	w3j	t1	t2	t3	subseq	pairdist	ordering
suspicious-document00707.txt-55	source-document01514.txt-226	translation-obfuscation	0.519231	0.367544	0.779037	0.800000	0.333333	0.125000	0.444444	0.142857	0.047619	0.962264	0.886792	0.886792	0.551181	0.674181	0.294331
suspicious-document00707.txt-56	source-document01514.txt-227	translation-obfuscation	0.482432	0.412488	0.849781	0.588235	0.189189	0.083333	0.425532	0.107692	0.044776	0.906977	0.750000	0.691860	0.498584	0.743407	0.524130
suspicious-document00707.txt-57	source-document01514.txt-228	translation-obfuscation	0.386905	0.166092	0.785759	0.833333	0.421053	0.222222	0.652174	0.242424	0.114286	0.976190	0.916667	0.892857	0.752809	0.723568	0.708651
suspicious-document00707.txt-28	source-document02786.txt-14	translation-obfuscation	0.281250	0.261567	0.870796	0.846154	0.433333	0.172414	0.628571	0.260000	0.089286	0.968354	0.930380	0.879747	0.504451	0.155701	0.142365
suspicious-document00707.txt-29	source-document02786.txt-15	translation-obfuscation	0.380882	0.303867	0.876959	0.741935	0.190476	0.023810	0.433962	0.086957	0.010204	0.982639	0.909722	0.881944	0.573529	0.785700	0.707472
suspicious-document00707.txt-46	source-document03198.txt-1	translation-obfuscation	0.250000	0.367544	0.372134	0.666667	0.375000	0.142857	0.461538	0.214286	0.071429	0.891892	0.783784	0.783784	0.705882	0.997717	1.000000
suspicious-document00707.txt-47	source-document03198.txt-2	translation-obfuscation	0.250000	0.178416	0.744579	0.857143	0.571429	0.333333	0.600000	0.333333	0.166667	0.939394	0.878788	0.878788	0.810811	0.998172	1.000000
suspicious-document00707.txt-48	source-document03198.txt-3	translation-obfuscation	0.222222	0.111111	1.000000	0.888889	0.750000	0.571429	0.800000	0.600000	0.400000	0.960000	0.960000	0.960000	0.969697	1.000000	1.000000
suspicious-document00707.txt-49	source-document03198.txt-4	translation-obfuscation	0.258333	0.299351	1.000000	0.666667	0.416667	0.272727	0.533333	0.294118	0.176471	0.714286	0.619048	0.619048	0.654867	0.962379	1.000000
suspicious-document00707.txt-50	source-document03198.txt-5	translation-obfuscation	0.160000	0.210648	1.000000	0.800000	0.300000	0.000000	0.666667	0.187500	0.000000	0.886792	0.867925	0.830189	0.811881	0.720907	0.604167
suspicious-document00707.txt-51	source-document03198.txt-6	translation-obfuscation	0.000000	0.000000	0.652100	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00707.txt-52	source-document03198.txt-7	translation-obfuscation	0.272727	0.184626	1.000000	0.800000	0.300000	0.111111	0.615385	0.166667	0.055556	0.981132	0.943396	0.905660	0.722689	0.979181	0.912871
suspicious-document00707.txt-53	source-document03198.txt-8	translation-obfuscation	0.163043	0.141016	0.790198	0.850000	0.565217	0.409091	0.739130	0.419355	0.272727	0.925234	0.887850	0.869159	0.851852	0.988998	0.985113
suspicious-document00720.txt-3	source-document00152.txt-3	translation-obfuscation	0.591667	0.758253	0.166004	0.214286	0.000000	0.000000	0.136364	0.000000	0.000000	0.676056	0.408451	0.267606	0.430769	0.995871	1.000000
suspicious-document00720.txt-4	source-document00152.txt-4	translation-obfuscation	0.661765	0.727228	0.182531	0.222222	0.000000	0.000000	0.142857	0.000000	0.000000	0.627451	0.431373	0.313725	0.395349	0.643857	0.707107
suspicious-document00720.txt-5	source-document00152.txt-5	translation-obfuscation	0.691176	0.777282	0.357158	0.230769	0.000000	0.000000	0.107143	0.000000	0.000000	0.846154	0.410256	0.307692	0.427746	0.874639	0.500000
suspicious-document00720.txt-6	source-document00152.txt-6	translation-obfuscation	0.679545	0.722650	0.136049	0.181818	0.000000	0.000000	0.129032	0.000000	0.000000	0.452830	0.345912	0.245283	0.394850	0.993613	1.000000
suspicious-document00720.txt-82	source-document00152.txt-10	translation-obfuscation	1.016667	0.958761	0.238003	0.090909	0.000000	0.000000	0.027027	0.000000	0.000000	0.968750	0.640625	0.390625	0.365217	0.000000	0.000000
suspicious-document00720.txt-83	source-document00152.txt-11	translation-obfuscation	0.779688	0.829611	0.178316	0.285714	0.000000	0.000000	0.074074	0.000000	0.000000	0.974359	0.666667	0.410256	0.315152	0.000000	0.000000
suspicious-document00720.txt-51	source-document01970.txt-6	translation-obfuscation	0.747619	0.896858	0.398203	0.166667	0.000000	0.000000	0.090909	0.000000	0.000000	0.839080	0.459770	0.206897	0.448980	0.708756	NaN
suspicious-document00720.txt-52	source-document01970.txt-7	translation-obfuscation	0.651923	0.736883	0.097363	0.368421	0.000000	0.000000	0.179487	0.000000	0.000000	0.961165	0.708738	0.456311	0.436620	0.661530	0.471940
suspicious-document00726.txt-98	source-document00210.txt-4	translation-obfuscation	0.175000	0.179390	0.423502	0.789474	0.578947	0.333333	0.652174	0.392857	0.193548	0.927083	0.802083	0.781250	0.798030	0.999271	1.000000
suspicious-document00726.txt-99	source-document00210.txt-5	translation-obfuscation	0.406667	0.312500	0.798336	0.687500	0.066667	0.000000	0.611111	0.037037	0.000000	0.868132	0.813187	0.791209	0.576271	0.478187	0.331957
suspicious-document00726.txt-100	source-document00210.txt-6	translation-obfuscation	0.435000	0.427922	0.804641	0.600000	0.333333	0.250000	0.400000	0.187500	0.133333	0.916667	0.729167	0.729167	0.634615	0.612729	0.430820
suspicious-document00726.txt-101	source-document00210.txt-7	translation-obfuscation	0.562500	0.320634	0.806144	0.833333	0.200000	0.000000	0.454545	0.071429	0.000000	0.941176	0.852941	0.735294	0.528736	0.630316	0.801784
suspicious-document00726.txt-136	source-document01154.txt-37	translation-obfuscation	0.655114	0.677874	0.308652	0.333333	0.000000	0.000000	0.132353	0.000000	0.000000	0.988506	0.810345	0.522989	0.400000	0.891323	0.777212
suspicious-document00726.txt-113	source-document01364.txt-8	translation-obfuscation	0.237069	0.167073	0.633928	0.791667	0.500000	0.307692	0.612903	0.309524	0.170213	0.941176	0.875000	0.830882	0.791519	0.988673	0.952301
suspicious-document00726.txt-114	source-document01364.txt-9	translation-obfuscation	0.204545	0.148915	0.740336	0.903226	0.526316	0.333333	0.717949	0.333333	0.191176	0.955665	0.916256	0.876847	0.755760	0.853808	0.798789
suspicious-document00726.txt-122	source-document02210.txt-26	translation-obfuscation	0.212500	0.253996	0.905064	0.800000	0.500000	0.315789	0.666667	0.344828	0.193548	0.935185	0.851852	0.777778	0.776786	0.797739	0.764064
suspicious-document00726.txt-123	source-document02210.txt-27	translation-obfuscation	0.468750	0.374537	1.000000	0.846154	0.384615	0.166667	0.611111	0.200000	0.074074	0.976190	0.940476	0.916667	0.630435	0.630571	0.452179
suspicious-document00726.txt-124	source-document02210.txt-28	translation-obfuscation	0.681034	0.538120	0.071836	0.550000	0.206897	0.058824	0.440000	0.142857	0.040000	0.652893	0.570248	0.512397	0.655087	0.972955	0.962533
suspicious-document00726.txt-125	source-document02210.txt-29	translation-obfuscation	0.421875	0.410744	0.806463	0.500000	0.263158	0.166667	0.428571	0.200000	0.120000	0.579832	0.436975	0.403361	0.600000	0.925026	0.945578
suspicious-document00726.txt-19	source-document02689.txt-37	translation-obfuscation	0.777778	0.894591	0.401584	0.100000	0.000000	0.000000	0.055556	0.000000	0.000000	0.522727	0.250000	0.068182	0.341463	0.000000	0.000000
suspicious-document00726.txt-20	source-document02689.txt-38	translation-obfuscation	0.642857	0.935450	0.248136	0.066667	0.000000	0.000000	0.041667	0.000000	0.000000	0.393617	0.170213	0.042553	0.304348	0.000000	0.000000
suspicious-document00726.txt-21	source-document02689.txt-39	translation-obfuscation	0.678571	0.741397	0.361471	0.166667	0.000000	0.000000	0.090909	0.000000	0.000000	0.695238	0.428571	0.257143	0.390244	-0.763487	NaN
suspicious-document00726.txt-22	source-document02689.txt-40	translation-obfuscation	0.578947	0.960064	0.434916	0.125000	0.000000	0.000000	0.062500	0.000000	0.000000	0.837500	0.587500	0.137500	0.395722	0.000000	0.000000
suspicious-document00726.txt-41	source-document02794.txt-99	translation-obfuscation	0.521739	0.688600	0.458122	0.315789	0.000000	0.000000	0.162162	0.000000	0.000000	0.948980	0.622449	0.418367	0.417323	0.689493	0.600099
suspicious-document00726.txt-42	source-document02794.txt-100	translation-obfuscation	0.628571	0.787762	0.211701	0.120000	0.000000	0.000000	0.088235	0.000000	0.000000	0.423313	0.282209	0.184049	0.396624	0.958029	1.000000
suspicious-document00731.txt-17	source-document01065.txt-2	translation-obfuscation	0.416667	0.253797	NaN	1.000000	0.285714	0.000000	0.727273	0.133333	0.000000	1.000000	0.975000	0.975000	0.553191	0.746048	0.602464
suspicious-document00731.txt-18	source-document01065.txt-3	translation-obfuscation	0.480000	0.622036	0.217025	0.428571	0.153846	0.000000	0.260870	0.076923	0.000000	0.877193	0.631579	0.456140	0.519685	0.694968	0.577350
suspicious-document00731.txt-19	source-document01065.txt-4	translation-obfuscation	0.350000	0.307692	0.923558	0.705882	0.263158	0.111111	0.545455	0.151515	0.058824	0.876289	0.804124	0.680412	0.570048	0.371721	0.236400
suspicious-document00731.txt-20	source-document01065.txt-5	translation-obfuscation	0.517500	0.455051	0.692165	0.368421	0.000000	0.000000	0.250000	0.000000	0.000000	0.835165	0.714286	0.604396	0.483871	0.266005	-0.254514
suspicious-document00731.txt-61	source-document01373.txt-5	translation-obfuscation	0.583929	0.529680	0.381092	0.280000	0.032258	0.000000	0.179487	0.018868	0.000000	0.692308	0.489011	0.280220	0.441640	0.793394	0.496139
suspicious-document00731.txt-62	source-document01373.txt-6	translation-obfuscation	0.733333	0.618644	0.304742	0.461538	0.076923	0.000000	0.181818	0.022222	0.000000	0.983607	0.754098	0.622951	0.323887	0.466398	0.600099
suspicious-document00731.txt-63	source-document01373.txt-7	translation-obfuscation	0.506250	0.623133	0.370535	0.235294	0.000000	0.000000	0.160000	0.000000	0.000000	0.524752	0.336634	0.138614	0.392405	0.524334	0.447214
suspicious-document00736.txt-11	source-document00147.txt-19	translation-obfuscation	0.466176	0.339822	0.908223	0.769231	0.357143	0.148148	0.540541	0.181818	0.066667	0.978947	0.884211	0.842105	0.611111	0.461500	0.388180
suspicious-document00736.txt-12	source-document00147.txt-20	translation-obfuscation	0.287500	0.238095	0.841804	0.833333	0.611111	0.470588	0.625000	0.407407	0.285714	0.959677	0.879032	0.830645	0.778210	0.691330	0.583345
suspicious-document00736.txt-13	source-document00147.txt-21	translation-obfuscation	0.256410	0.329645	0.732704	0.666667	0.205128	0.105263	0.468085	0.115942	0.056338	0.935714	0.825000	0.782143	0.682143	0.976384	0.860227
suspicious-document00736.txt-17	source-document00147.txt-6	translation-obfuscation	0.370192	0.316401	0.833634	0.789474	0.304348	0.173913	0.576923	0.170732	0.090909	0.981595	0.889571	0.840491	0.704871	0.986465	0.926082
suspicious-document00736.txt-18	source-document00147.txt-7	translation-obfuscation	0.414063	0.347247	0.145282	0.642857	0.187500	0.066667	0.473684	0.107143	0.035714	0.876543	0.777778	0.679012	0.748466	0.889825	0.701259
suspicious-document00736.txt-19	source-document00147.txt-8	translation-obfuscation	0.303704	0.224190	0.889579	0.833333	0.538462	0.440000	0.666667	0.368421	0.282051	0.947368	0.918129	0.883041	0.584795	0.318031	0.268939
suspicious-document00769.txt-94	source-document00194.txt-6	translation-obfuscation	0.473684	0.422650	0.350640	0.500000	0.200000	0.105263	0.391304	0.125000	0.062500	0.792683	0.707317	0.634146	0.514620	0.838635	0.657143
suspicious-document00769.txt-95	source-document00194.txt-7	translation-obfuscation	0.435000	0.215535	0.915985	1.000000	0.428571	0.333333	0.615385	0.187500	0.133333	1.000000	1.000000	0.950000	0.708333	0.925204	0.866667
suspicious-document00769.txt-96	source-document00194.txt-8	translation-obfuscation	0.178571	0.175042	0.685993	0.833333	0.500000	0.416667	0.666667	0.315789	0.263158	0.927536	0.826087	0.826087	0.573427	-0.014488	0.034874
suspicious-document00769.txt-97	source-document00194.txt-9	translation-obfuscation	0.550781	0.468438	0.367885	0.722222	0.200000	0.050000	0.393939	0.074074	0.017241	0.952000	0.864000	0.784000	0.471299	0.549118	0.162657
suspicious-document00769.txt-98	source-document00194.txt-10	translation-obfuscation	0.600000	0.730614	0.136718	0.478261	0.043478	0.000000	0.250000	0.017241	0.000000	0.928000	0.704000	0.544000	0.418919	0.885209	0.790692
suspicious-document00769.txt-99	source-document00194.txt-15	translation-obfuscation	0.140625	0.164496	1.000000	0.933333	0.800000	0.642857	0.875000	0.631579	0.450000	0.958333	0.937500	0.937500	0.902564	0.998073	1.000000
suspicious-document00769.txt-100	source-document00194.txt-16	translation-obfuscation	0.227273	0.323877	0.870255	0.700000	0.555556	0.500000	0.500000	0.333333	0.285714	0.978723	0.893617	0.808511	0.728972	0.546749	0.571429
suspicious-document00769.txt-101	source-document00194.txt-17	translation-obfuscation	0.297222	0.088315	0.863549	0.866667	0.437500	0.200000	0.812500	0.259259	0.103448	0.950000	0.837500	0.837500	0.598802	0.732686	0.547634
suspicious-document00769.txt-102	source-document00194.txt-18	translation-obfuscation	0.418750	0.282863	0.821948	0.857143	0.333333	0.000000	0.545455	0.153846	0.000000	0.962963	0.888889	0.814815	0.593750	0.844473	0.650444
suspicious-document00769.txt-103	source-document00194.txt-19	translation-obfuscation	0.228261	0.157335	0.988562	0.800000	0.391304	0.318182	0.666667	0.257143	0.200000	0.909091	0.854545	0.800000	0.833333	0.415010	0.582021
suspicious-document00769.txt-11	source-document00665.txt-51	translation-obfuscation	0.834659	0.470547	0.153284	0.500000	0.074074	0.038462	0.200000	0.023810	0.011905	0.960938	0.750000	0.531250	0.412556	0.730447	0.723231
suspicious-document00769.txt-141	source-document01558.txt-63	translation-obfuscation	0.289286	0.226047	0.966034	0.800000	0.428571	0.296296	0.689655	0.279070	0.177778	0.941558	0.889610	0.837662	0.807818	0.994999	0.958107
suspicious-document00769.txt-142	source-document01558.txt-64	translation-obfuscation	0.078947	0.040000	1.000000	1.000000	0.722222	0.588235	1.000000	0.565217	0.416667	0.989474	0.978947	0.957895	0.952880	0.798838	0.787987
suspicious-document00769.txt-143	source-document01558.txt-65	translation-obfuscation	0.180682	0.171921	0.811241	0.777778	0.523810	0.300000	0.608696	0.354839	0.176471	0.909910	0.801802	0.765766	0.798206	0.997629	1.000000
suspicious-document00769.txt-144	source-document01558.txt-66	translation-obfuscation	0.285714	0.156726	1.000000	1.000000	0.636364	0.400000	0.714286	0.368421	0.200000	1.000000	0.977778	0.977778	0.838095	0.950868	0.874767
suspicious-document00769.txt-145	source-document01558.txt-67	translation-obfuscation	0.052632	0.018567	1.000000	1.000000	0.944444	0.882353	1.000000	0.850000	0.750000	1.000000	1.000000	1.000000	0.978947	0.998792	1.000000
suspicious-document00769.txt-146	source-document01558.txt-68	translation-obfuscation	0.285417	0.211890	0.871800	0.826087	0.409091	0.285714	0.655172	0.236842	0.153846	0.936508	0.849206	0.801587	0.760456	0.964978	0.900117
suspicious-document00769.txt-147	source-document01558.txt-69	translation-obfuscation	0.000000	-0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00769.txt-148	source-document01558.txt-70	translation-obfuscation	0.075000	0.121690	0.873656	0.952381	0.800000	0.789474	0.952381	0.695652	0.681818	0.973451	0.964602	0.964602	0.914798	0.996101	0.989071
suspicious-document00769.txt-50	source-document02455.txt-2	translation-obfuscation	0.058824	0.157895	0.734166	0.875000	0.562500	0.333333	0.777778	0.391304	0.200000	0.908163	0.877551	0.877551	0.562500	0.473308	0.370748
suspicious-document00769.txt-51	source-document02455.txt-3	translation-obfuscation	0.208333	0.109129	1.000000	0.904762	0.625000	0.458333	0.826087	0.483871	0.323529	0.872000	0.856000	0.840000	0.815126	0.941567	0.918719
suspicious-document00769.txt-52	source-document02455.txt-4	translation-obfuscation	0.250000	0.275862	0.345587	0.695652	0.458333	0.347826	0.533333	0.297297	0.210526	0.938462	0.846154	0.800000	0.819549	1.000000	1.000000
suspicious-document00769.txt-53	source-document02455.txt-5	translation-obfuscation	0.180172	0.180806	0.858567	0.708333	0.555556	0.461538	0.531250	0.357143	0.279070	0.937931	0.862069	0.806897	0.792332	0.999329	1.000000
suspicious-document00769.txt-54	source-document02455.txt-6	translation-obfuscation	0.234848	0.207594	0.781683	0.724138	0.363636	0.156250	0.567568	0.226415	0.086207	0.931677	0.826087	0.801242	0.652038	0.937263	0.862874
suspicious-document00769.txt-55	source-document02455.txt-7	translation-obfuscation	0.210714	0.320341	0.854241	0.750000	0.384615	0.280000	0.600000	0.227273	0.155556	0.917293	0.842105	0.827068	0.712230	0.922829	0.829345
suspicious-document00769.txt-56	source-document02455.txt-8	translation-obfuscation	0.445238	0.393212	0.690669	0.541667	0.333333	0.217391	0.464286	0.250000	0.151515	0.600000	0.552941	0.505882	0.622711	0.914276	1.000000
suspicious-document00783.txt-38	source-document01226.txt-16	translation-obfuscation	0.041667	0.071429	0.795747	0.909091	0.909091	0.900000	0.833333	0.833333	0.818182	0.962963	0.944444	0.944444	0.962963	1.000000	1.000000
suspicious-document00783.txt-39	source-document01226.txt-17	translation-obfuscation	0.186538	0.094178	0.732016	0.913043	0.600000	0.458333	0.875000	0.416667	0.289474	0.979021	0.972028	0.958042	0.896552	0.970772	0.903679
suspicious-document00783.txt-40	source-document01226.txt-18	translation-obfuscation	0.100000	0.058824	0.670412	0.928571	0.857143	0.769231	0.866667	0.750000	0.625000	0.962500	0.937500	0.937500	0.944099	1.000000	1.000000
suspicious-document00783.txt-48	source-document01295.txt-1	translation-obfuscation	0.304545	0.274759	0.555936	0.727273	0.363636	0.200000	0.571429	0.235294	0.117647	0.810345	0.741379	0.672414	0.709091	0.936521	0.926599
suspicious-document00783.txt-49	source-document01295.txt-2	translation-obfuscation	0.421429	0.418068	0.942796	0.633333	0.261905	0.046512	0.463415	0.164179	0.025974	0.884615	0.802885	0.754808	0.715328	0.965301	0.892013
suspicious-document00783.txt-50	source-document01295.txt-3	translation-obfuscation	0.355357	0.391184	0.659032	0.640000	0.275862	0.142857	0.500000	0.170213	0.081633	0.838926	0.711409	0.630872	0.740214	0.884564	0.784006
suspicious-document00783.txt-4	source-document01306.txt-130	translation-obfuscation	0.500000	0.636197	0.320373	0.357143	0.000000	0.000000	0.227273	0.000000	0.000000	0.703125	0.375000	0.281250	0.418605	0.513809	0.218218
suspicious-document00783.txt-5	source-document01306.txt-131	translation-obfuscation	0.600000	0.392081	0.496193	0.642857	0.142857	0.076923	0.290323	0.047619	0.023810	0.971014	0.811594	0.695652	0.393305	0.349997	0.194145
suspicious-document00783.txt-46	source-document02112.txt-3	translation-obfuscation	0.140625	0.206410	0.874670	0.886364	0.666667	0.524590	0.764706	0.475000	0.344086	0.978571	0.969048	0.969048	0.934579	0.911461	0.919639
suspicious-document00783.txt-47	source-document02112.txt-4	translation-obfuscation	0.182292	0.025602	1.000000	1.000000	0.900000	0.750000	0.947368	0.750000	0.555556	1.000000	1.000000	1.000000	0.887218	0.975586	0.946386
suspicious-document00783.txt-54	source-document02472.txt-15	translation-obfuscation	0.839286	0.831120	0.460335	0.166667	0.000000	0.000000	0.117647	0.000000	0.000000	0.535714	0.351190	0.160714	0.419476	0.908911	0.447214
suspicious-document00783.txt-55	source-document02472.txt-16	translation-obfuscation	0.712500	0.845697	0.259673	0.166667	0.000000	0.000000	0.066667	0.000000	0.000000	0.932584	0.640449	0.348315	0.395349	0.000000	0.000000
suspicious-document00783.txt-116	source-document02497.txt-164	translation-obfuscation	0.270833	0.236237	0.672947	0.818182	0.565217	0.454545	0.642857	0.382353	0.285714	0.932836	0.835821	0.776119	0.779783	0.972980	0.947194
suspicious-document00783.txt-117	source-document02497.txt-165	translation-obfuscation	0.357258	0.283961	0.476560	0.640000	0.407407	0.230769	0.444444	0.224490	0.113208	0.955128	0.788462	0.711538	0.645161	0.663273	0.641956
suspicious-document00783.txt-80	source-document02589.txt-17	translation-obfuscation	0.231429	0.075021	0.907581	0.818182	0.629630	0.482759	0.666667	0.447368	0.311111	0.910448	0.850746	0.850746	0.811388	0.862113	0.821548
suspicious-document00783.txt-81	source-document02589.txt-18	translation-obfuscation	0.266667	0.141605	0.861443	0.928571	0.692308	0.500000	0.764706	0.450000	0.285714	0.965116	0.941860	0.872093	0.883978	0.974435	0.925820
suspicious-document00783.txt-82	source-document02589.txt-19	translation-obfuscation	0.275000	0.237230	1.000000	0.727273	0.500000	0.444444	0.615385	0.357143	0.307692	0.877551	0.836735	0.836735	0.778947	0.931867	0.930949
suspicious-document00798.txt-8	source-document00323.txt-1	translation-obfuscation	0.546154	0.678588	0.801178	0.357143	0.066667	0.000000	0.250000	0.041667	0.000000	0.742574	0.603960	0.544554	0.552486	0.293000	0.089087
suspicious-document00798.txt-9	source-document00323.txt-2	translation-obfuscation	0.513889	0.537090	0.837174	0.722222	0.352941	0.250000	0.565217	0.206897	0.137931	0.985294	0.941176	0.911765	0.681004	0.778594	0.690800
suspicious-document00798.txt-10	source-document00323.txt-3	translation-obfuscation	0.332738	0.239643	0.897186	0.857143	0.325000	0.102564	0.714286	0.185714	0.051948	0.993197	0.911565	0.891156	0.518883	0.243729	0.191225
suspicious-document00798.txt-11	source-document00323.txt-4	translation-obfuscation	0.367188	0.382465	0.634102	0.680000	0.161290	0.064516	0.472222	0.087719	0.033898	0.869822	0.662722	0.579882	0.516129	0.655959	0.406635
suspicious-document00810.txt-2	source-document02299.txt-4	translation-obfuscation	0.727174	0.657127	0.351244	0.384615	0.000000	0.000000	0.135135	0.000000	0.000000	0.950000	0.683333	0.383333	0.347418	0.682907	0.500000
suspicious-document00810.txt-3	source-document02299.txt-5	translation-obfuscation	0.202830	0.034210	0.538547	0.937500	0.844444	0.755556	0.666667	0.584615	0.492754	0.987552	0.958506	0.958506	0.821622	0.998576	0.995410
suspicious-document00810.txt-4	source-document02299.txt-6	translation-obfuscation	0.357143	0.428571	NaN	0.714286	0.333333	0.200000	0.555556	0.200000	0.111111	0.814815	0.666667	0.592593	0.592593	0.988036	1.000000
suspicious-document00810.txt-5	source-document02299.txt-7	translation-obfuscation	0.305000	0.289194	0.746157	0.666667	0.368421	0.277778	0.480000	0.225806	0.161290	0.960396	0.841584	0.742574	0.613208	0.132756	0.218643
suspicious-document00815.txt-20	source-document00748.txt-3	translation-obfuscation	0.428571	0.292893	0.768635	0.666667	0.333333	0.166667	0.470588	0.190476	0.090909	0.821429	0.750000	0.678571	0.608696	0.784903	0.633054
suspicious-document00815.txt-21	source-document00748.txt-4	translation-obfuscation	0.538889	0.580373	0.512151	0.470588	0.176471	0.062500	0.307692	0.093750	0.031250	0.912088	0.703297	0.681319	0.656566	0.987229	0.855604
suspicious-document00815.txt-22	source-document00748.txt-5	translation-obfuscation	0.268519	0.092607	0.810245	0.954545	0.440000	0.333333	0.807692	0.261905	0.186047	0.953333	0.940000	0.913333	0.782051	0.990555	0.942403
suspicious-document00815.txt-17	source-document00848.txt-50	translation-obfuscation	0.803261	0.648160	0.574038	0.363636	0.000000	0.000000	0.108108	0.000000	0.000000	0.962963	0.666667	0.370370	0.313559	0.724323	0.707107
suspicious-document00815.txt-18	source-document00848.txt-51	translation-obfuscation	0.652174	0.850929	0.413585	0.153846	0.000000	0.000000	0.108108	0.000000	0.000000	0.555556	0.362573	0.245614	0.398551	-0.029366	NaN
suspicious-document00815.txt-8	source-document01238.txt-1	translation-obfuscation	0.578125	0.582971	0.763509	0.411765	0.166667	0.117647	0.304348	0.107143	0.074074	0.797872	0.606383	0.585106	0.445652	0.921437	0.908295
suspicious-document00815.txt-9	source-document01238.txt-2	translation-obfuscation	0.435965	0.387216	0.812140	0.675000	0.166667	0.075472	0.500000	0.090909	0.037383	0.948387	0.796774	0.732258	0.551938	0.845086	0.709705
suspicious-document00815.txt-43	source-document01667.txt-21	translation-obfuscation	0.795455	0.554565	0.508610	0.555556	0.250000	0.142857	0.277778	0.105263	0.055556	0.969697	0.772727	0.712121	0.619355	0.965220	1.000000
suspicious-document00815.txt-44	source-document01667.txt-22	translation-obfuscation	0.525000	0.225403	0.479942	0.750000	0.400000	0.222222	0.400000	0.200000	0.090909	0.969231	0.892308	0.861538	0.634731	0.949368	0.852803
suspicious-document00815.txt-45	source-document01667.txt-23	translation-obfuscation	0.387500	0.410744	0.629153	0.666667	0.210526	0.111111	0.500000	0.114286	0.057143	0.840000	0.776000	0.776000	0.636735	0.852755	0.779757
suspicious-document00815.txt-46	source-document01667.txt-24	translation-obfuscation	0.312500	0.285714	0.482496	0.636364	0.272727	0.000000	0.466667	0.157895	0.000000	0.857143	0.766234	0.714286	0.618421	0.952677	1.000000
suspicious-document00815.txt-50	source-document02148.txt-1	translation-obfuscation	0.143617	0.095354	0.914681	0.823529	0.714286	0.644444	0.736842	0.600000	0.500000	0.956229	0.939394	0.932660	0.933333	0.998690	1.000000
suspicious-document00815.txt-51	source-document02148.txt-2	translation-obfuscation	0.325568	0.312530	0.774917	0.525000	0.354167	0.319149	0.446809	0.253731	0.220588	0.727273	0.596364	0.480000	0.663918	0.957411	0.914350
suspicious-document00815.txt-29	source-document02186.txt-27	translation-obfuscation	0.625000	0.816660	0.221630	0.181818	0.000000	0.000000	0.125000	0.000000	0.000000	0.337662	0.246753	0.220779	0.419048	0.000000	0.000000
suspicious-document00815.txt-30	source-document02186.txt-28	translation-obfuscation	0.633333	0.823223	0.053036	0.187500	0.000000	0.000000	0.120000	0.000000	0.000000	0.686047	0.337209	0.197674	0.421687	0.654654	NaN
suspicious-document00815.txt-31	source-document02186.txt-29	translation-obfuscation	0.493421	0.556797	0.210802	0.352941	0.000000	0.000000	0.222222	0.000000	0.000000	0.788889	0.455556	0.322222	0.421622	0.801828	0.327327
suspicious-document00815.txt-52	source-document02576.txt-6	translation-obfuscation	0.511290	0.631579	0.416888	0.218750	0.000000	0.000000	0.142857	0.000000	0.000000	0.767442	0.563953	0.331395	0.451220	-0.065332	-0.113228
suspicious-document00815.txt-53	source-document02576.txt-7	translation-obfuscation	0.748333	0.731343	0.219670	0.222222	0.000000	0.000000	0.133333	0.000000	0.000000	0.629630	0.415638	0.234568	0.359091	0.799623	0.430265
suspicious-document00815.txt-38	source-document02606.txt-25	translation-obfuscation	0.133929	0.020448	1.000000	1.000000	0.961538	0.920000	0.956522	0.862069	0.793103	1.000000	1.000000	1.000000	0.980645	0.999493	1.000000
suspicious-document00815.txt-39	source-document02606.txt-26	translation-obfuscation	0.227451	0.233144	0.857831	0.756757	0.306122	0.208333	0.595745	0.178571	0.113636	0.974074	0.877778	0.818519	0.690778	0.828311	0.745827
suspicious-document00815.txt-56	source-document02606.txt-33	translation-obfuscation	0.400000	0.342404	0.460905	0.789474	0.200000	0.052632	0.500000	0.093023	0.022222	0.949640	0.820144	0.776978	0.631229	0.729872	0.568887
suspicious-document00815.txt-57	source-document02606.txt-34	translation-obfuscation	0.375000	0.130036	NaN	0.916667	0.375000	0.266667	0.578947	0.187500	0.125000	0.976471	0.858824	0.788235	0.710660	0.979671	1.000000
suspicious-document00815.txt-58	source-document02606.txt-35	translation-obfuscation	0.572059	0.373217	0.588100	0.785714	0.307692	0.250000	0.500000	0.142857	0.111111	0.987500	0.925000	0.875000	0.579235	0.678198	0.585813
suspicious-document00815.txt-65	source-document02854.txt-6	translation-obfuscation	0.000000	0.000000	0.279781	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00815.txt-66	source-document02854.txt-7	translation-obfuscation	0.625000	0.732739	NaN	0.250000	0.000000	0.000000	0.200000	0.000000	0.000000	0.375000	0.281250	0.281250	0.444444	0.000000	0.000000
