suspid	srcid	plagtype	GED	Cos	SD	w1	w2	w3	w1j	w2j	w3j	t1	t2	t3	subseq	pairdist	ordering
suspicious-document00646.txt-280	source-document00678.txt-11	random-obfuscation	0.287500	0.139337	0.699510	0.941176	0.764706	0.687500	0.727273	0.500000	0.423077	1.000000	0.979167	0.958333	0.775000	0.990347	1.000000
suspicious-document00646.txt-397	source-document00678.txt-2	random-obfuscation	0.791667	0.492907	0.000000	0.600000	0.000000	0.000000	0.333333	0.000000	0.000000	0.789474	0.473684	0.368421	0.452830	0.989743	1.000000
suspicious-document00646.txt-398	source-document00678.txt-3	random-obfuscation	0.282609	0.245406	0.569129	0.842105	0.650000	0.473684	0.615385	0.406250	0.264706	0.982143	0.875000	0.839286	0.701887	0.996386	1.000000
suspicious-document00646.txt-399	source-document00678.txt-4	random-obfuscation	1.057895	0.893400	NaN	0.250000	0.000000	0.000000	0.060606	0.000000	0.000000	0.984615	0.692308	0.353846	0.298305	0.000000	0.000000
suspicious-document00646.txt-400	source-document00678.txt-5	random-obfuscation	0.954167	0.934347	NaN	0.200000	0.000000	0.000000	0.052632	0.000000	0.000000	0.700000	0.200000	0.000000	0.236220	0.000000	0.000000
suspicious-document00646.txt-401	source-document00678.txt-6	random-obfuscation	0.801724	0.819261	0.395141	0.227273	0.043478	0.000000	0.113636	0.018519	0.000000	0.919708	0.620438	0.343066	0.421622	0.778687	1.000000
suspicious-document00646.txt-218	source-document00943.txt-7	random-obfuscation	0.820833	0.929986	0.336697	0.076923	0.000000	0.000000	0.055556	0.000000	0.000000	0.323529	0.102941	0.073529	0.312500	0.000000	0.000000
suspicious-document00646.txt-219	source-document00943.txt-8	random-obfuscation	0.821429	0.693430	0.511761	0.117647	0.000000	0.000000	0.090909	0.000000	0.000000	0.347458	0.144068	0.059322	0.279330	0.000000	0.000000
suspicious-document00646.txt-220	source-document00943.txt-9	random-obfuscation	1.026316	0.942646	0.153609	0.041667	0.000000	0.000000	0.037037	0.000000	0.000000	0.139241	0.056962	0.018987	0.211111	0.000000	0.000000
suspicious-document00646.txt-325	source-document00943.txt-2	random-obfuscation	1.100000	0.707057	0.650812	0.500000	0.111111	0.000000	0.104167	0.014493	0.000000	1.000000	0.773585	0.622642	0.208817	0.789699	0.534522
suspicious-document00646.txt-326	source-document00943.txt-3	random-obfuscation	0.615385	0.871435	0.279903	0.153846	0.000000	0.000000	0.090909	0.000000	0.000000	0.608108	0.418919	0.175676	0.388060	0.000000	0.000000
suspicious-document00646.txt-327	source-document00943.txt-4	random-obfuscation	0.968750	0.947514	NaN	0.125000	0.000000	0.000000	0.040000	0.000000	0.000000	0.849057	0.452830	0.226415	0.291892	0.000000	0.000000
suspicious-document00646.txt-328	source-document00943.txt-5	random-obfuscation	0.171875	0.229167	0.451903	0.692308	0.580645	0.466667	0.529412	0.409091	0.304348	0.988439	0.843931	0.763006	0.718346	1.000000	1.000000
suspicious-document00646.txt-329	source-document00943.txt-6	random-obfuscation	0.794512	0.781412	0.358528	0.121951	0.000000	0.000000	0.087719	0.000000	0.000000	0.355882	0.244118	0.138235	0.323404	0.229822	0.218218
suspicious-document00646.txt-109	source-document03203.txt-6	random-obfuscation	1.130435	0.944952	0.167368	0.200000	0.000000	0.000000	0.027027	0.000000	0.000000	0.947368	0.578947	0.157895	0.131868	0.000000	0.000000
suspicious-document00646.txt-110	source-document03203.txt-7	random-obfuscation	0.980769	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.137097	0.112903	0.080645	0.195804	0.000000	0.000000
suspicious-document00646.txt-111	source-document03203.txt-8	random-obfuscation	0.856818	0.870781	0.374090	0.107143	0.000000	0.000000	0.083333	0.000000	0.000000	0.302857	0.194286	0.114286	0.329004	0.152831	NaN
suspicious-document00646.txt-112	source-document03203.txt-9	random-obfuscation	0.973684	0.883555	0.532452	0.400000	0.000000	0.000000	0.068966	0.000000	0.000000	0.937500	0.750000	0.750000	0.151163	0.000000	0.000000
suspicious-document00646.txt-185	source-document03203.txt-1	random-obfuscation	0.325000	0.156779	0.438931	0.875000	0.529412	0.375000	0.636364	0.300000	0.193548	0.986486	0.905405	0.824324	0.744444	0.862122	0.780482
suspicious-document00646.txt-186	source-document03203.txt-2	random-obfuscation	0.335938	0.213393	0.802603	0.807692	0.464286	0.285714	0.600000	0.270833	0.153846	0.977901	0.861878	0.828729	0.739583	0.822784	0.794672
suspicious-document00646.txt-187	source-document03203.txt-3	random-obfuscation	0.422619	0.308977	0.343920	0.722222	0.222222	0.058824	0.541667	0.108108	0.026316	0.971698	0.839623	0.764151	0.560669	0.879288	0.766415
suspicious-document00674.txt-54	source-document02312.txt-16	random-obfuscation	0.482813	0.286476	0.653684	0.850000	0.681818	0.523810	0.500000	0.319149	0.224490	0.980198	0.910891	0.811881	0.566265	0.864963	0.801853
suspicious-document00674.txt-55	source-document02312.txt-17	random-obfuscation	0.340741	0.316870	0.681162	0.644444	0.415094	0.288462	0.491525	0.265060	0.168539	0.915541	0.756757	0.695946	0.642017	0.508327	0.605023
suspicious-document00689.txt-50	source-document01533.txt-13	random-obfuscation	0.384524	0.237287	0.944379	0.733333	0.294118	0.062500	0.458333	0.142857	0.027027	0.943396	0.830189	0.754717	0.707317	0.956681	0.890961
suspicious-document00689.txt-51	source-document01533.txt-14	random-obfuscation	0.958824	0.877372	0.188861	0.285714	0.000000	0.000000	0.071429	0.000000	0.000000	0.916667	0.694444	0.472222	0.285714	0.000000	0.000000
suspicious-document00689.txt-52	source-document01533.txt-15	random-obfuscation	0.567391	0.554375	0.424099	0.240000	0.206897	0.172414	0.187500	0.162162	0.135135	0.570470	0.456376	0.362416	0.336066	0.747833	0.738549
suspicious-document00737.txt-81	source-document01890.txt-10	random-obfuscation	0.363333	0.174277	0.350565	0.916667	0.666667	0.363636	0.647059	0.380952	0.173913	1.000000	0.896552	0.896552	0.767123	0.917076	0.891392
suspicious-document00737.txt-82	source-document01890.txt-11	random-obfuscation	0.276316	0.210648	0.708329	0.857143	0.533333	0.357143	0.545455	0.285714	0.172414	0.950000	0.862500	0.812500	0.723404	0.991957	1.000000
suspicious-document00737.txt-83	source-document01890.txt-12	random-obfuscation	0.631579	0.541318	0.501720	0.636364	0.200000	0.000000	0.259259	0.058824	0.000000	0.986111	0.875000	0.708333	0.485106	0.711258	0.633054
suspicious-document00737.txt-84	source-document01890.txt-13	random-obfuscation	0.611111	0.439388	0.537713	0.818182	0.400000	0.111111	0.391304	0.133333	0.032258	0.968750	0.859375	0.796875	0.578680	0.976373	1.000000
suspicious-document00737.txt-85	source-document01890.txt-14	random-obfuscation	0.700000	0.542396	0.365199	0.777778	0.375000	0.142857	0.318182	0.115385	0.038462	1.000000	0.800000	0.800000	0.500000	0.931759	1.000000
suspicious-document00737.txt-86	source-document01890.txt-15	random-obfuscation	0.589286	0.351819	0.553969	0.777778	0.500000	0.142857	0.437500	0.173913	0.041667	0.958333	0.833333	0.791667	0.460674	0.471398	0.337100
suspicious-document00737.txt-87	source-document01890.txt-16	random-obfuscation	0.232143	0.183503	0.635862	0.916667	0.636364	0.500000	0.687500	0.368421	0.263158	0.986301	0.917808	0.917808	0.821429	0.976006	1.000000
suspicious-document00737.txt-88	source-document01890.txt-17	random-obfuscation	0.540000	0.538434	0.183787	0.700000	0.333333	0.250000	0.304348	0.115385	0.080000	0.979592	0.755102	0.673469	0.430233	0.918767	1.000000
suspicious-document00737.txt-89	source-document01890.txt-18	random-obfuscation	0.287500	0.208273	0.839006	0.909091	0.576923	0.360000	0.606061	0.312500	0.173077	0.963768	0.905797	0.891304	0.751515	0.994529	1.000000
suspicious-document00737.txt-90	source-document01890.txt-19	random-obfuscation	0.550000	0.580686	1.000000	0.571429	0.166667	0.000000	0.250000	0.058824	0.000000	0.853659	0.560976	0.560976	0.534653	0.956112	1.000000
suspicious-document00737.txt-91	source-document01890.txt-20	random-obfuscation	0.353846	0.277685	0.041745	0.777778	0.555556	0.375000	0.411765	0.250000	0.150000	0.977778	0.866667	0.822222	0.650794	0.954915	1.000000
suspicious-document00764.txt-24	source-document00942.txt-34	random-obfuscation	0.526923	0.217492	0.193229	0.888889	0.666667	0.500000	0.500000	0.315789	0.210526	1.000000	0.957447	0.872340	0.676471	0.982310	1.000000
suspicious-document00764.txt-25	source-document00942.txt-35	random-obfuscation	0.573529	0.363854	0.500953	0.833333	0.583333	0.454545	0.454545	0.280000	0.200000	1.000000	0.966102	0.932203	0.592593	0.958930	1.000000
suspicious-document00764.txt-26	source-document00942.txt-36	random-obfuscation	0.680556	0.781782	0.480258	0.285714	0.000000	0.000000	0.117647	0.000000	0.000000	0.466667	0.244444	0.111111	0.254902	0.000000	0.000000
suspicious-document00764.txt-27	source-document00942.txt-37	random-obfuscation	1.069444	0.908234	0.254005	0.181818	0.000000	0.000000	0.064516	0.000000	0.000000	0.638298	0.340426	0.085106	0.255102	0.000000	0.000000
suspicious-document00764.txt-28	source-document00942.txt-38	random-obfuscation	0.626000	0.771076	0.343941	0.428571	0.000000	0.000000	0.162162	0.000000	0.000000	0.976744	0.732558	0.593023	0.396825	-0.322036	-0.040291
suspicious-document00764.txt-29	source-document00942.txt-39	random-obfuscation	0.770238	0.714226	0.460218	0.166667	0.035714	0.000000	0.125000	0.026316	0.000000	0.310127	0.183544	0.107595	0.307692	0.853629	1.000000
suspicious-document00764.txt-30	source-document00942.txt-40	random-obfuscation	0.250000	0.253797	0.693275	0.875000	0.571429	0.166667	0.583333	0.307692	0.071429	0.914894	0.851064	0.851064	0.815534	0.996203	1.000000
suspicious-document00827.txt-33	source-document00794.txt-37	random-obfuscation	0.331081	0.264233	0.728242	0.793103	0.516129	0.366667	0.589744	0.296296	0.183333	0.971098	0.838150	0.780347	0.702970	0.916037	0.869138
suspicious-document00827.txt-34	source-document00794.txt-38	random-obfuscation	0.381579	0.326425	0.666286	0.666667	0.294118	0.187500	0.500000	0.166667	0.096774	0.892473	0.763441	0.741935	0.730000	0.591857	0.598275
suspicious-document00827.txt-35	source-document00794.txt-39	random-obfuscation	0.125000	0.057191	1.000000	1.000000	0.857143	0.666667	0.888889	0.666667	0.444444	1.000000	1.000000	1.000000	0.961039	0.995155	1.000000
suspicious-document00827.txt-36	source-document00794.txt-40	random-obfuscation	0.410000	0.400000	NaN	0.600000	0.333333	0.125000	0.428571	0.200000	0.066667	0.836735	0.673469	0.632653	0.732673	1.000000	1.000000
suspicious-document00827.txt-37	source-document00794.txt-41	random-obfuscation	0.306250	0.192053	0.598120	0.793103	0.617647	0.454545	0.560976	0.362069	0.241935	0.987805	0.908537	0.835366	0.710145	0.942220	0.856640
suspicious-document00827.txt-38	source-document00794.txt-42	random-obfuscation	0.440278	0.286943	0.545672	0.782609	0.500000	0.269231	0.450000	0.232143	0.112903	0.954545	0.863636	0.772727	0.625698	0.927443	0.884365
suspicious-document00827.txt-92	source-document00794.txt-48	random-obfuscation	0.434375	0.231294	0.693462	1.000000	0.750000	0.727273	0.684211	0.409091	0.380952	1.000000	0.985915	0.957746	0.793296	0.969839	1.000000
suspicious-document00827.txt-93	source-document00794.txt-49	random-obfuscation	0.279412	0.071523	0.824170	1.000000	0.769231	0.692308	0.714286	0.500000	0.428571	1.000000	0.981818	0.981818	0.808824	0.996235	1.000000
suspicious-document00827.txt-94	source-document00794.txt-50	random-obfuscation	0.630000	0.399901	0.410942	0.916667	0.454545	0.200000	0.379310	0.151515	0.058824	1.000000	0.943396	0.830189	0.517073	0.976770	1.000000
suspicious-document00827.txt-95	source-document00794.txt-51	random-obfuscation	0.708333	0.333333	0.701155	1.000000	0.666667	0.500000	0.444444	0.222222	0.125000	1.000000	0.916667	0.916667	0.452830	0.897639	1.000000
suspicious-document00827.txt-96	source-document00794.txt-52	random-obfuscation	0.625000	0.236237	0.864314	1.000000	0.833333	0.600000	0.777778	0.500000	0.300000	1.000000	1.000000	1.000000	0.739726	0.917049	0.816497
suspicious-document00827.txt-97	source-document00794.txt-53	random-obfuscation	0.650000	0.512583	0.714173	0.750000	0.500000	0.363636	0.333333	0.171429	0.111111	1.000000	0.923077	0.884615	0.482759	0.951768	0.934947
suspicious-document00827.txt-98	source-document00794.txt-54	random-obfuscation	0.431818	0.223299	0.505918	0.958333	0.666667	0.434783	0.638889	0.333333	0.192308	1.000000	0.976190	0.960317	0.717647	0.767967	0.768163
suspicious-document00827.txt-99	source-document00794.txt-55	random-obfuscation	0.200000	0.135470	0.615711	0.944444	0.888889	0.823529	0.809524	0.727273	0.636364	0.988636	0.931818	0.931818	0.877005	0.998889	1.000000
suspicious-document00827.txt-123	source-document00794.txt-167	random-obfuscation	0.212903	0.209632	0.749915	0.826087	0.576923	0.440000	0.593750	0.340909	0.234043	0.936416	0.861272	0.745665	0.800000	0.994884	1.000000
suspicious-document00827.txt-124	source-document00794.txt-168	random-obfuscation	0.083333	0.085341	1.000000	1.000000	0.928571	0.846154	0.933333	0.812500	0.687500	1.000000	1.000000	1.000000	0.930233	0.998836	1.000000
suspicious-document00827.txt-125	source-document00794.txt-169	random-obfuscation	0.580952	0.465478	0.536941	0.642857	0.230769	0.083333	0.300000	0.081081	0.027027	0.984848	0.696970	0.666667	0.454976	0.973381	0.945578
suspicious-document00827.txt-126	source-document00794.txt-170	random-obfuscation	0.392857	0.319586	0.641496	0.833333	0.600000	0.500000	0.500000	0.300000	0.222222	1.000000	1.000000	1.000000	0.629213	0.976951	1.000000
suspicious-document00827.txt-127	source-document00794.txt-171	random-obfuscation	0.347368	0.266641	0.644703	0.857143	0.785714	0.769231	0.500000	0.423077	0.400000	0.941176	0.823529	0.794118	0.677778	0.979991	1.000000
suspicious-document00836.txt-258	source-document02030.txt-2	random-obfuscation	0.741176	0.720492	0.625768	0.190476	0.043478	0.000000	0.148148	0.032258	0.000000	0.449153	0.322034	0.186441	0.400000	0.637811	0.500000
suspicious-document00836.txt-259	source-document02030.txt-3	random-obfuscation	0.760526	0.726002	0.179775	0.444444	0.000000	0.000000	0.129032	0.000000	0.000000	1.000000	0.666667	0.488889	0.319149	0.699321	0.447214
suspicious-document00836.txt-260	source-document02030.txt-4	random-obfuscation	0.246711	0.149907	0.644350	0.866667	0.558824	0.303030	0.666667	0.345455	0.161290	1.000000	0.942857	0.908571	0.771208	0.906199	0.872102
suspicious-document00836.txt-261	source-document02030.txt-5	random-obfuscation	0.489130	0.220421	0.671592	0.947368	0.736842	0.611111	0.642857	0.451613	0.343750	0.990909	0.963636	0.945455	0.818182	0.993968	1.000000
suspicious-document00842.txt-114	source-document00026.txt-25	random-obfuscation	0.856250	0.866369	0.164322	0.250000	0.000000	0.000000	0.071429	0.000000	0.000000	0.812500	0.375000	0.000000	0.243902	0.000000	0.000000
suspicious-document00842.txt-115	source-document00026.txt-26	random-obfuscation	0.892857	0.698489	0.251318	0.500000	0.000000	0.000000	0.153846	0.000000	0.000000	0.937500	0.500000	0.250000	0.257143	0.000000	0.000000
suspicious-document00842.txt-116	source-document00026.txt-27	random-obfuscation	0.708333	0.646447	NaN	0.500000	0.000000	0.000000	0.200000	0.000000	0.000000	0.800000	0.333333	0.200000	0.327273	0.000000	0.000000
suspicious-document00842.txt-117	source-document00026.txt-28	random-obfuscation	0.918750	0.741801	NaN	0.333333	0.000000	0.000000	0.142857	0.000000	0.000000	0.735294	0.323529	0.147059	0.433735	0.000000	0.000000
suspicious-document00842.txt-118	source-document00026.txt-29	random-obfuscation	0.791667	0.823223	NaN	0.250000	0.000000	0.000000	0.090909	0.000000	0.000000	0.866667	0.266667	0.000000	0.280702	0.000000	0.000000
suspicious-document00842.txt-119	source-document00026.txt-30	random-obfuscation	0.722222	0.916667	NaN	0.111111	0.000000	0.000000	0.062500	0.000000	0.000000	0.469388	0.326531	0.122449	0.395062	0.000000	0.000000
suspicious-document00842.txt-13	source-document03161.txt-3	random-obfuscation	0.193548	0.230516	0.584602	0.740741	0.517241	0.392857	0.555556	0.333333	0.234043	0.953020	0.885906	0.818792	0.823151	0.999127	1.000000
suspicious-document00842.txt-14	source-document03161.txt-4	random-obfuscation	0.625000	0.483602	0.629596	0.666667	0.200000	0.000000	0.333333	0.076923	0.000000	0.838710	0.741935	0.677419	0.657534	0.908338	1.000000
suspicious-document00842.txt-15	source-document03161.txt-5	random-obfuscation	0.670833	0.443962	0.676257	0.714286	0.333333	0.071429	0.333333	0.125000	0.023256	0.979592	0.857143	0.755102	0.544828	0.984739	0.955134
suspicious-document00842.txt-16	source-document03161.txt-6	random-obfuscation	0.653846	0.547733	0.636292	0.636364	0.200000	0.000000	0.350000	0.086957	0.000000	1.000000	0.962264	0.924528	0.582781	0.957507	0.809091
suspicious-document00842.txt-17	source-document03161.txt-7	random-obfuscation	0.183333	0.181077	0.124925	0.857143	0.692308	0.666667	0.705882	0.473684	0.444444	0.988235	0.941176	0.894118	0.882979	0.993382	1.000000
suspicious-document00842.txt-18	source-document03161.txt-8	random-obfuscation	0.293750	0.217524	0.836999	0.888889	0.578947	0.222222	0.592593	0.314286	0.100000	0.979167	0.927083	0.864583	0.610879	0.913283	0.866518
suspicious-document00861.txt-81	source-document01413.txt-5	random-obfuscation	0.266667	0.291990	0.836905	0.818182	0.583333	0.363636	0.562500	0.333333	0.181818	0.881356	0.779661	0.779661	0.701493	0.994257	1.000000
suspicious-document00861.txt-82	source-document01413.txt-6	random-obfuscation	0.187500	0.279423	0.778407	0.692308	0.416667	0.272727	0.562500	0.277778	0.166667	0.820000	0.720000	0.680000	0.770833	0.993008	1.000000
suspicious-document00861.txt-83	source-document01413.txt-7	random-obfuscation	0.265625	0.272727	1.000000	0.642857	0.466667	0.285714	0.473684	0.304348	0.166667	0.815789	0.684211	0.605263	0.734694	1.000000	1.000000
suspicious-document00861.txt-84	source-document01413.txt-8	random-obfuscation	0.290000	0.457549	0.339535	0.571429	0.217391	0.045455	0.342857	0.113636	0.021739	0.761062	0.592920	0.539823	0.577586	0.984741	0.970143
suspicious-document00861.txt-85	source-document01413.txt-9	random-obfuscation	0.347826	0.364999	0.489566	0.500000	0.272727	0.095238	0.322581	0.153846	0.048780	0.791304	0.643478	0.452174	0.588235	0.999350	1.000000
suspicious-document00861.txt-86	source-document01413.txt-10	random-obfuscation	0.265625	0.213786	0.779233	0.560000	0.387097	0.233333	0.400000	0.240000	0.129630	0.809524	0.639456	0.517007	0.659498	0.968585	0.909087
suspicious-document00861.txt-87	source-document01413.txt-11	random-obfuscation	0.533333	0.454295	0.929112	0.562500	0.200000	0.071429	0.428571	0.115385	0.038462	0.743243	0.486486	0.432432	0.602941	0.936220	0.850963
suspicious-document00861.txt-88	source-document01413.txt-12	random-obfuscation	0.250000	0.257678	0.581502	0.611111	0.428571	0.300000	0.423077	0.272727	0.176471	0.846154	0.663462	0.567308	0.706468	1.000000	1.000000
suspicious-document00861.txt-89	source-document01413.txt-13	random-obfuscation	0.370000	0.507601	0.873035	0.500000	0.173913	0.000000	0.323529	0.093023	0.000000	0.803030	0.575758	0.484848	0.554217	0.997847	1.000000
suspicious-document00861.txt-90	source-document01413.txt-14	random-obfuscation	0.389706	0.246914	0.716709	0.576923	0.424242	0.281250	0.384615	0.264151	0.160714	0.815476	0.678571	0.583333	0.698113	0.832226	0.828177
suspicious-document00861.txt-91	source-document01413.txt-1	random-obfuscation	0.884259	0.789958	0.598295	0.088235	0.000000	0.000000	0.075000	0.000000	0.000000	0.167488	0.128079	0.088670	0.227848	0.918244	1.000000
suspicious-document00861.txt-92	source-document01413.txt-2	random-obfuscation	0.277778	0.222222	1.000000	0.777778	0.500000	0.428571	0.636364	0.333333	0.272727	0.923077	0.846154	0.743590	0.850000	1.000000	1.000000
suspicious-document00861.txt-93	source-document01413.txt-3	random-obfuscation	0.918269	0.824965	0.651255	0.222222	0.000000	0.000000	0.051282	0.000000	0.000000	0.897959	0.551020	0.183673	0.280851	0.000000	0.000000
suspicious-document00884.txt-44	source-document00195.txt-2	random-obfuscation	0.986364	0.953476	0.457309	0.181818	0.000000	0.000000	0.055556	0.000000	0.000000	0.916667	0.527778	0.194444	0.319328	0.000000	0.000000
suspicious-document00884.txt-45	source-document00195.txt-3	random-obfuscation	0.779167	0.916667	0.193231	0.125000	0.000000	0.000000	0.045455	0.000000	0.000000	0.619048	0.238095	0.142857	0.317460	0.000000	0.000000
suspicious-document00884.txt-46	source-document00195.txt-4	random-obfuscation	0.680769	0.845697	0.069424	0.142857	0.000000	0.000000	0.083333	0.000000	0.000000	0.852941	0.500000	0.264706	0.449275	0.000000	0.000000
suspicious-document00884.txt-47	source-document00195.txt-5	random-obfuscation	0.526923	0.857866	0.143846	0.133333	0.000000	0.000000	0.083333	0.000000	0.000000	0.540230	0.344828	0.183908	0.357616	0.000000	0.000000
suspicious-document00884.txt-48	source-document00195.txt-6	random-obfuscation	0.673333	0.806351	0.389369	0.250000	0.000000	0.000000	0.115385	0.000000	0.000000	0.865672	0.641791	0.432836	0.391534	0.755929	NaN
suspicious-document00919.txt-19	source-document00898.txt-14	random-obfuscation	0.856250	0.801737	NaN	0.222222	0.000000	0.000000	0.050000	0.000000	0.000000	0.933333	0.666667	0.433333	0.322581	0.000000	0.000000
suspicious-document00919.txt-20	source-document00898.txt-15	random-obfuscation	0.301389	0.255676	0.767219	0.833333	0.566667	0.482759	0.555556	0.314815	0.254545	0.994764	0.895288	0.884817	0.704036	0.935407	0.881838
suspicious-document00919.txt-21	source-document00898.txt-16	random-obfuscation	0.538636	0.658856	0.257492	0.238095	0.000000	0.000000	0.138889	0.000000	0.000000	0.852632	0.568421	0.315789	0.388889	0.451431	0.166667
suspicious-document00937.txt-92	source-document00737.txt-4	random-obfuscation	0.167188	0.098184	0.854809	0.958333	0.724138	0.517241	0.821429	0.512195	0.326087	0.987879	0.981818	0.981818	0.872832	0.711059	0.692823
suspicious-document00937.txt-93	source-document00737.txt-5	random-obfuscation	0.312500	0.296474	1.000000	0.666667	0.333333	0.200000	0.400000	0.166667	0.090909	0.804878	0.707317	0.609756	0.645161	0.988439	1.000000
suspicious-document00937.txt-94	source-document00737.txt-6	random-obfuscation	0.284615	0.307065	1.000000	0.750000	0.545455	0.500000	0.562500	0.315789	0.277778	0.941176	0.867647	0.808824	0.745098	0.970173	1.000000
suspicious-document00948.txt-15	source-document03150.txt-10	random-obfuscation	0.296667	0.198691	0.764436	0.814815	0.357143	0.148148	0.666667	0.208333	0.076923	0.958333	0.880952	0.869048	0.733524	0.785847	0.645597
suspicious-document00948.txt-16	source-document03150.txt-11	random-obfuscation	0.133929	0.036964	0.910651	0.958333	0.740741	0.576923	0.884615	0.571429	0.394737	0.980132	0.940397	0.940397	0.852459	0.975107	0.936658
suspicious-document00948.txt-17	source-document03150.txt-12	random-obfuscation	0.185484	0.078594	0.936024	0.958333	0.555556	0.333333	0.821429	0.340909	0.183673	1.000000	0.970149	0.895522	0.741497	0.842262	0.785504
suspicious-document00948.txt-51	source-document03150.txt-24	random-obfuscation	0.570000	0.817426	NaN	0.200000	0.000000	0.000000	0.100000	0.000000	0.000000	0.647059	0.352941	0.000000	0.363636	0.000000	0.000000
suspicious-document00948.txt-52	source-document03150.txt-25	random-obfuscation	0.854167	0.755051	0.295139	0.333333	0.000000	0.000000	0.100000	0.000000	0.000000	0.806452	0.419355	0.096774	0.293103	0.000000	0.000000
suspicious-document00948.txt-53	source-document03150.txt-26	random-obfuscation	0.794118	0.725014	0.625552	0.133333	0.000000	0.000000	0.076923	0.000000	0.000000	0.586957	0.304348	0.260870	0.435897	0.000000	0.000000
suspicious-document00948.txt-54	source-document03150.txt-27	random-obfuscation	0.837500	0.812591	0.409889	0.214286	0.000000	0.000000	0.081081	0.000000	0.000000	0.931507	0.520548	0.273973	0.360515	0.999081	1.000000
suspicious-document00948.txt-55	source-document03150.txt-28	random-obfuscation	0.788889	0.789181	NaN	0.083333	0.000000	0.000000	0.062500	0.000000	0.000000	0.237288	0.169492	0.101695	0.289474	0.000000	0.000000
suspicious-document00983.txt-1	source-document01932.txt-11	random-obfuscation	0.740517	0.795560	0.389205	0.173913	0.000000	0.000000	0.085106	0.000000	0.000000	0.840000	0.544000	0.336000	0.397394	0.465743	0.250000
suspicious-document00983.txt-2	source-document01932.txt-12	random-obfuscation	0.522619	0.324864	0.897833	0.800000	0.470588	0.250000	0.500000	0.242424	0.114286	0.978022	0.835165	0.791209	0.700855	0.992558	1.000000
suspicious-document00983.txt-3	source-document01932.txt-13	random-obfuscation	0.624074	0.897185	0.360065	0.150000	0.000000	0.000000	0.075000	0.000000	0.000000	0.705036	0.402878	0.158273	0.394265	0.995765	1.000000
suspicious-document01009.txt-8	source-document01362.txt-4	random-obfuscation	0.717742	0.752283	0.186455	0.194444	0.000000	0.000000	0.145833	0.000000	0.000000	0.464455	0.308057	0.213270	0.342857	0.679817	0.481218
suspicious-document01009.txt-9	source-document01362.txt-5	random-obfuscation	0.491667	0.764298	0.056189	0.222222	0.000000	0.000000	0.129032	0.000000	0.000000	0.766355	0.401869	0.196262	0.411215	0.926559	0.447214
suspicious-document01009.txt-10	source-document01362.txt-6	random-obfuscation	0.604167	0.330561	0.879763	0.666667	0.200000	0.000000	0.400000	0.095238	0.000000	0.916667	0.716667	0.683333	0.602941	0.876646	0.666667
suspicious-document01011.txt-88	source-document02263.txt-6	random-obfuscation	0.568750	0.783070	0.063335	0.176471	0.000000	0.000000	0.107143	0.000000	0.000000	0.679487	0.410256	0.282051	0.375000	0.945713	NaN
suspicious-document01011.txt-89	source-document02263.txt-7	random-obfuscation	0.513889	0.901942	0.122470	0.100000	0.000000	0.000000	0.058824	0.000000	0.000000	0.500000	0.282609	0.065217	0.350000	0.000000	0.000000
suspicious-document01057.txt-122	source-document00559.txt-12	random-obfuscation	0.125000	0.144079	0.887978	0.944444	0.722222	0.647059	0.809524	0.500000	0.423077	0.938776	0.887755	0.846939	0.850242	0.998304	1.000000
suspicious-document01057.txt-123	source-document00559.txt-13	random-obfuscation	0.881818	0.672673	0.480274	0.750000	0.000000	0.000000	0.157895	0.000000	0.000000	1.000000	0.750000	0.750000	0.161616	0.999724	1.000000
suspicious-document01057.txt-124	source-document00559.txt-14	random-obfuscation	0.250000	0.238095	0.545941	0.800000	0.562500	0.466667	0.571429	0.360000	0.280000	0.954023	0.816092	0.770115	0.804348	0.995902	1.000000
suspicious-document01057.txt-125	source-document00559.txt-15	random-obfuscation	0.264706	0.348416	0.892384	0.733333	0.500000	0.230769	0.478261	0.280000	0.111111	0.955056	0.808989	0.786517	0.682692	0.997943	1.000000
suspicious-document01057.txt-126	source-document00559.txt-16	random-obfuscation	0.397619	0.290048	0.319565	0.421053	0.227273	0.181818	0.296296	0.147059	0.114286	0.666667	0.487179	0.435897	0.567164	0.994127	1.000000
suspicious-document01057.txt-127	source-document00559.txt-17	random-obfuscation	0.795455	0.894591	0.016750	0.055556	0.000000	0.000000	0.045455	0.000000	0.000000	0.222222	0.148148	0.098765	0.237624	0.000000	0.000000
suspicious-document01057.txt-128	source-document00559.txt-18	random-obfuscation	0.666667	0.741801	0.314559	0.333333	0.000000	0.000000	0.133333	0.000000	0.000000	0.900000	0.500000	0.300000	0.364706	0.685865	0.500000
suspicious-document01057.txt-129	source-document00559.txt-19	random-obfuscation	0.458333	0.525658	0.521036	0.500000	0.111111	0.000000	0.277778	0.047619	0.000000	0.958333	0.770833	0.479167	0.380952	0.563569	0.327327
suspicious-document01057.txt-130	source-document00559.txt-20	random-obfuscation	0.808333	1.000000	0.179260	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.876712	0.575342	0.301370	0.436782	0.000000	0.000000
suspicious-document01057.txt-131	source-document00559.txt-21	random-obfuscation	0.727941	0.841886	0.439026	0.250000	0.000000	0.000000	0.103448	0.000000	0.000000	0.918919	0.635135	0.418919	0.362694	0.998906	1.000000
