suspid	srcid	plagtype	GED	Cos	SD	w1	w2	w3	w1j	w2j	w3j	t1	t2	t3	subseq	pairdist	ordering
suspicious-document00726.txt-130	source-document02897.txt-29	translation-obfuscation	0.714286	0.671756	0.250778	0.250000	0.058824	0.000000	0.111111	0.025000	0.000000	0.936842	0.578947	0.368421	0.390041	0.992659	0.707107
suspicious-document00731.txt-70	source-document00675.txt-12	translation-obfuscation	0.589655	0.418762	0.587876	0.631579	0.181818	0.047619	0.315789	0.075472	0.018519	0.984962	0.864662	0.729323	0.552326	0.856396	0.751880
suspicious-document00731.txt-71	source-document00675.txt-13	translation-obfuscation	0.471875	0.554565	0.559964	0.472222	0.135135	0.027778	0.369565	0.086207	0.016667	0.697248	0.582569	0.509174	0.445040	0.677694	0.591930
suspicious-document00731.txt-72	source-document00675.txt-14	translation-obfuscation	0.283333	0.207406	0.782620	0.642857	0.400000	0.266667	0.473684	0.240000	0.148148	0.852273	0.806818	0.806818	0.769231	0.999134	1.000000
suspicious-document00731.txt-1	source-document01325.txt-16	translation-obfuscation	0.319444	0.185185	0.869764	0.769231	0.562500	0.400000	0.526316	0.360000	0.230769	0.915493	0.746479	0.690141	0.717949	0.997275	1.000000
suspicious-document00731.txt-2	source-document01325.txt-17	translation-obfuscation	0.104054	0.190247	0.907073	0.882353	0.722222	0.600000	0.810811	0.565217	0.428571	0.942105	0.889474	0.878947	0.849462	0.991000	0.963115
suspicious-document00731.txt-3	source-document01325.txt-18	translation-obfuscation	0.180556	0.077042	1.000000	0.933333	0.812500	0.666667	0.823529	0.619048	0.454545	1.000000	0.977778	0.977778	0.936842	0.998501	1.000000
suspicious-document00731.txt-64	source-document01325.txt-21	translation-obfuscation	1.214286	0.907152	NaN	0.250000	0.000000	0.000000	0.038462	0.000000	0.000000	0.950000	0.500000	0.000000	0.075472	0.000000	0.000000
suspicious-document00731.txt-65	source-document01325.txt-22	translation-obfuscation	1.334375	1.000000	0.626181	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.869565	0.565217	0.391304	0.203390	0.000000	0.000000
suspicious-document00731.txt-66	source-document01325.txt-23	translation-obfuscation	0.614583	0.695744	0.508528	0.230769	0.000000	0.000000	0.171429	0.000000	0.000000	0.513333	0.353333	0.233333	0.376569	0.322938	0.200446
suspicious-document00731.txt-67	source-document01325.txt-24	translation-obfuscation	1.262500	0.927831	0.359349	0.043478	0.000000	0.000000	0.035714	0.000000	0.000000	0.124183	0.078431	0.039216	0.184971	0.000000	0.000000
suspicious-document00736.txt-14	source-document01441.txt-89	translation-obfuscation	0.259896	0.212688	0.838467	0.729730	0.347826	0.191489	0.642857	0.225352	0.111111	0.896266	0.850622	0.784232	0.554371	0.579462	0.450250
suspicious-document00736.txt-15	source-document01441.txt-90	translation-obfuscation	0.171875	0.137895	0.914224	0.869565	0.375000	0.130435	0.800000	0.243243	0.073171	0.925926	0.888889	0.888889	0.623574	0.807541	0.655639
suspicious-document00736.txt-16	source-document01441.txt-91	translation-obfuscation	0.266393	0.129564	0.884907	0.828571	0.423077	0.228070	0.644444	0.247191	0.125000	0.941368	0.882736	0.843648	0.636800	0.767367	0.577564
suspicious-document00769.txt-25	source-document00512.txt-2	translation-obfuscation	0.241071	0.193128	0.765640	0.777778	0.555556	0.384615	0.656250	0.384615	0.238095	0.893750	0.806250	0.768750	0.754717	0.977553	0.942727
suspicious-document00769.txt-26	source-document00512.txt-3	translation-obfuscation	0.166667	0.147197	0.395415	0.846154	0.692308	0.666667	0.687500	0.473684	0.444444	0.931507	0.821918	0.794521	0.789809	0.983076	0.963087
suspicious-document00769.txt-27	source-document00512.txt-4	translation-obfuscation	0.000000	0.000000	0.613436	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00769.txt-28	source-document00512.txt-5	translation-obfuscation	0.164286	0.091312	0.989379	0.857143	0.542857	0.371429	0.774194	0.413043	0.250000	0.947644	0.910995	0.910995	0.736000	-0.080309	0.205205
suspicious-document00769.txt-29	source-document00512.txt-6	translation-obfuscation	0.166667	0.206897	0.729095	0.846154	0.461538	0.320000	0.733333	0.300000	0.190476	0.980000	0.926667	0.900000	0.790850	0.905626	0.787467
suspicious-document00769.txt-30	source-document00512.txt-7	translation-obfuscation	0.211538	0.140149	0.897519	0.842105	0.565217	0.375000	0.727273	0.393939	0.230769	0.984615	0.953846	0.938462	0.772563	0.934279	0.831034
suspicious-document00769.txt-57	source-document00512.txt-15	translation-obfuscation	0.499138	0.728886	0.128045	0.307692	0.000000	0.000000	0.170213	0.000000	0.000000	0.914729	0.581395	0.441860	0.415335	0.388586	0.387970
suspicious-document00769.txt-58	source-document00512.txt-16	translation-obfuscation	0.868421	0.779807	0.154808	0.148148	0.000000	0.000000	0.117647	0.000000	0.000000	0.423529	0.294118	0.200000	0.359184	0.883857	1.000000
suspicious-document00769.txt-59	source-document00512.txt-17	translation-obfuscation	0.900000	0.894591	0.403661	0.083333	0.000000	0.000000	0.058824	0.000000	0.000000	0.358974	0.269231	0.192308	0.355140	0.000000	0.000000
suspicious-document00769.txt-60	source-document00512.txt-18	translation-obfuscation	0.657143	0.894591	0.000000	0.166667	0.000000	0.000000	0.083333	0.000000	0.000000	0.714286	0.464286	0.107143	0.412698	0.000000	0.000000
suspicious-document00769.txt-61	source-document00512.txt-19	translation-obfuscation	0.860000	0.912961	0.225522	0.111111	0.000000	0.000000	0.052632	0.000000	0.000000	0.725000	0.300000	0.150000	0.390244	0.000000	0.000000
suspicious-document00783.txt-113	source-document02991.txt-28	translation-obfuscation	0.321591	0.267531	0.553800	0.600000	0.428571	0.333333	0.480000	0.290323	0.212121	0.925234	0.831776	0.775701	0.778281	0.996886	1.000000
suspicious-document00783.txt-114	source-document02991.txt-29	translation-obfuscation	0.133929	0.246906	0.820266	0.740741	0.344828	0.214286	0.606061	0.222222	0.127660	0.859060	0.771812	0.758389	0.794521	0.997593	0.989505
suspicious-document00783.txt-115	source-document02991.txt-30	translation-obfuscation	0.392857	0.346280	0.704170	0.600000	0.333333	0.214286	0.473684	0.227273	0.136364	0.756757	0.621622	0.567568	0.735294	0.997795	1.000000
suspicious-document00860.txt-29	source-document02847.txt-1	translation-obfuscation	0.375000	0.400000	0.786069	0.700000	0.555556	0.375000	0.538462	0.384615	0.230769	0.931818	0.863636	0.863636	0.822222	1.000000	1.000000
suspicious-document00860.txt-30	source-document02847.txt-2	translation-obfuscation	0.226852	0.285258	0.885651	0.730769	0.461538	0.360000	0.558824	0.300000	0.219512	0.834356	0.711656	0.687117	0.774834	0.971775	0.953406
suspicious-document00860.txt-31	source-document02847.txt-3	translation-obfuscation	0.416667	0.487728	0.900085	0.666667	0.250000	0.133333	0.454545	0.133333	0.064516	0.913580	0.765432	0.641975	0.514286	0.338186	0.250000
suspicious-document00860.txt-32	source-document02847.txt-4	translation-obfuscation	0.598077	0.748836	0.461119	0.310345	0.093750	0.032258	0.152542	0.041096	0.013699	0.937853	0.655367	0.463277	0.464455	0.482659	0.505669
suspicious-document00860.txt-47	source-document02847.txt-5	translation-obfuscation	0.191667	0.207406	0.616179	0.782609	0.521739	0.409091	0.620690	0.342857	0.250000	0.943548	0.879032	0.830645	0.825397	0.998791	1.000000
suspicious-document00860.txt-48	source-document02847.txt-6	translation-obfuscation	0.217593	0.189208	0.678104	0.800000	0.490909	0.333333	0.705882	0.337500	0.206897	0.895683	0.841727	0.812950	0.768946	0.957616	0.917368
suspicious-document00860.txt-49	source-document02847.txt-7	translation-obfuscation	0.593269	0.388674	0.698524	0.327273	0.183099	0.111111	0.285714	0.149425	0.086957	0.394886	0.355114	0.309659	0.411405	0.942091	0.876263
suspicious-document00875.txt-65	source-document01764.txt-3	translation-obfuscation	0.312500	0.264706	0.406291	0.789474	0.380952	0.200000	0.555556	0.210526	0.100000	0.941176	0.882353	0.823529	0.660870	0.920285	0.865076
suspicious-document00875.txt-66	source-document01764.txt-4	translation-obfuscation	0.270833	0.321429	0.964202	0.590909	0.391304	0.318182	0.419355	0.243243	0.189189	0.913669	0.812950	0.755396	0.789855	0.998383	1.000000
suspicious-document00875.txt-67	source-document01764.txt-5	translation-obfuscation	0.237500	0.174294	0.969865	0.789474	0.538462	0.346154	0.576923	0.341463	0.191489	0.977444	0.894737	0.864662	0.816609	0.821242	0.661812
suspicious-document00875.txt-34	source-document02328.txt-8	translation-obfuscation	0.189394	0.176709	0.787753	0.740741	0.548387	0.433333	0.555556	0.354167	0.260000	0.942857	0.822857	0.765714	0.769231	0.975081	0.918322
suspicious-document00875.txt-35	source-document02328.txt-9	translation-obfuscation	0.413158	0.327786	0.347000	0.875000	0.687500	0.533333	0.608696	0.423077	0.296296	0.988764	0.943820	0.921348	0.808081	0.994589	1.000000
suspicious-document00875.txt-36	source-document02328.txt-10	translation-obfuscation	0.535714	0.354503	0.971819	0.833333	0.416667	0.181818	0.555556	0.227273	0.086957	0.885714	0.828571	0.742857	0.729730	0.957297	0.914853
suspicious-document00907.txt-49	source-document01070.txt-24	translation-obfuscation	0.183333	0.188893	0.565886	0.846154	0.642857	0.461538	0.647059	0.450000	0.285714	0.868852	0.770492	0.737705	0.796748	0.940125	0.896029
suspicious-document00907.txt-50	source-document01070.txt-25	translation-obfuscation	0.355556	0.277778	0.383552	0.857143	0.500000	0.333333	0.642857	0.307692	0.190476	0.930233	0.798450	0.720930	0.749064	0.864312	0.830027
suspicious-document00907.txt-51	source-document01070.txt-26	translation-obfuscation	0.450000	0.296474	0.671624	0.777778	0.375000	0.285714	0.538462	0.200000	0.142857	0.860465	0.697674	0.697674	0.694737	0.980652	1.000000
suspicious-document00907.txt-52	source-document01070.txt-27	translation-obfuscation	0.187500	0.071429	0.819131	0.909091	0.818182	0.700000	0.833333	0.692308	0.538462	0.914894	0.872340	0.872340	0.884211	1.000000	1.000000
suspicious-document00907.txt-53	source-document01070.txt-28	translation-obfuscation	0.141667	0.175042	0.296404	0.800000	0.400000	0.250000	0.571429	0.222222	0.125000	0.735294	0.735294	0.735294	0.757576	0.999298	1.000000
suspicious-document00925.txt-37	source-document01968.txt-2	translation-obfuscation	0.607143	0.591752	0.603909	0.500000	0.200000	0.000000	0.250000	0.083333	0.000000	0.852941	0.735294	0.735294	0.571429	0.996078	1.000000
suspicious-document00925.txt-38	source-document01968.txt-3	translation-obfuscation	0.458333	0.250000	1.000000	0.833333	0.363636	0.100000	0.714286	0.222222	0.052632	0.947368	0.907895	0.881579	0.751678	0.921320	0.903017
suspicious-document00925.txt-39	source-document01968.txt-4	translation-obfuscation	0.861111	1.000000	0.659441	0.333333	0.000000	0.000000	0.062500	0.000000	0.000000	0.933333	0.666667	0.266667	0.266667	0.000000	0.000000
suspicious-document00925.txt-40	source-document01968.txt-5	translation-obfuscation	1.015909	0.771252	0.487622	0.230769	0.000000	0.000000	0.083333	0.000000	0.000000	0.969697	0.651515	0.500000	0.377682	0.948421	0.500000
suspicious-document00925.txt-41	source-document01968.txt-6	translation-obfuscation	0.966912	0.783355	0.625987	0.191489	0.072727	0.036364	0.180000	0.064516	0.031746	0.226115	0.210191	0.191083	0.275325	-0.700746	-0.481571
suspicious-document00925.txt-42	source-document02581.txt-5	translation-obfuscation	0.912500	0.817426	0.275017	0.222222	0.000000	0.000000	0.071429	0.000000	0.000000	0.842105	0.578947	0.157895	0.282353	0.000000	0.000000
suspicious-document00925.txt-43	source-document02581.txt-6	translation-obfuscation	1.045833	0.671366	0.268715	0.166667	0.029412	0.000000	0.135135	0.022222	0.000000	0.247748	0.198198	0.144144	0.315412	0.777779	0.534522
suspicious-document00925.txt-44	source-document02581.txt-7	translation-obfuscation	0.884615	0.869811	0.313019	0.230769	0.000000	0.000000	0.071429	0.000000	0.000000	0.963855	0.698795	0.409639	0.339623	0.948905	0.500000
suspicious-document00925.txt-45	source-document02581.txt-8	translation-obfuscation	0.534722	0.720447	NaN	0.250000	0.000000	0.000000	0.160000	0.000000	0.000000	0.608108	0.391892	0.175676	0.360000	0.474587	0.447214
suspicious-document00925.txt-46	source-document02581.txt-9	translation-obfuscation	0.578947	0.676425	0.517350	0.266667	0.000000	0.000000	0.129032	0.000000	0.000000	0.684211	0.421053	0.231579	0.372340	0.907670	0.500000
suspicious-document00925.txt-64	source-document02581.txt-1	translation-obfuscation	0.261321	0.220357	0.775724	0.826087	0.537037	0.452830	0.716981	0.381579	0.303797	0.903727	0.860248	0.847826	0.861244	0.899043	0.905069
suspicious-document00925.txt-65	source-document02581.txt-2	translation-obfuscation	0.236111	0.098873	0.747609	0.937500	0.812500	0.733333	0.789474	0.619048	0.523810	0.947368	0.934211	0.907895	0.917197	0.996484	1.000000
suspicious-document00925.txt-66	source-document02581.txt-3	translation-obfuscation	0.256579	0.216545	0.839542	0.787879	0.542857	0.441176	0.634146	0.351852	0.258621	0.977011	0.931034	0.885057	0.797844	0.871518	0.800752
suspicious-document00933.txt-56	source-document01289.txt-9	translation-obfuscation	0.322414	0.243902	1.000000	0.653846	0.250000	0.148148	0.485714	0.142857	0.080000	0.856209	0.758170	0.732026	0.722408	0.984626	0.927406
suspicious-document00933.txt-57	source-document01289.txt-10	translation-obfuscation	1.000000	0.826578	NaN	0.156250	0.051282	0.026316	0.147059	0.046512	0.023810	0.202586	0.163793	0.163793	0.243728	0.524730	1.000000
suspicious-document00933.txt-58	source-document01289.txt-11	translation-obfuscation	0.584375	0.705638	0.409910	0.172414	0.031250	0.000000	0.104167	0.017544	0.000000	0.695000	0.465000	0.285000	0.309783	0.299831	0.218218
suspicious-document00933.txt-140	source-document01289.txt-4	translation-obfuscation	0.314865	0.259591	0.845225	0.653846	0.333333	0.187500	0.472222	0.186441	0.093750	0.943005	0.803109	0.730570	0.644068	0.947370	0.839388
suspicious-document00933.txt-141	source-document01289.txt-5	translation-obfuscation	0.733000	0.672537	0.341650	0.200000	0.062500	0.000000	0.115942	0.032258	0.000000	0.837302	0.634921	0.388889	0.485437	0.991892	0.730297
suspicious-document00933.txt-142	source-document01289.txt-6	translation-obfuscation	0.399091	0.266002	0.549072	0.636364	0.244444	0.068182	0.381818	0.118280	0.029412	0.967442	0.841860	0.730233	0.579655	0.667787	0.592508
suspicious-document00933.txt-25	source-document01528.txt-14	translation-obfuscation	0.140000	0.068991	1.000000	0.939394	0.702703	0.500000	0.837838	0.500000	0.305085	0.990741	0.967593	0.958333	0.876106	0.956547	0.892321
suspicious-document00933.txt-26	source-document01528.txt-15	translation-obfuscation	0.191667	0.319691	0.718451	0.700000	0.428571	0.250000	0.466667	0.243243	0.128205	0.937931	0.786207	0.648276	0.736842	0.995089	1.000000
suspicious-document00933.txt-27	source-document01528.txt-16	translation-obfuscation	0.361111	0.237230	1.000000	0.875000	0.375000	0.285714	0.636364	0.214286	0.153846	0.826087	0.739130	0.739130	0.777778	0.855118	0.747958
suspicious-document00933.txt-28	source-document01528.txt-17	translation-obfuscation	0.452083	0.790343	0.295631	0.208333	0.071429	0.000000	0.135135	0.045455	0.000000	0.707317	0.506098	0.286585	0.465116	0.884482	1.000000
suspicious-document00933.txt-70	source-document01528.txt-4	translation-obfuscation	0.259459	0.150669	0.700448	0.833333	0.378378	0.222222	0.625000	0.237288	0.126984	0.894309	0.825203	0.808943	0.687371	0.519204	0.484791
suspicious-document00933.txt-71	source-document01528.txt-5	translation-obfuscation	0.386275	0.309208	0.676310	0.641026	0.260000	0.120000	0.454545	0.149425	0.064516	0.931408	0.801444	0.671480	0.541593	0.754653	0.591245
suspicious-document00933.txt-72	source-document01528.txt-6	translation-obfuscation	0.884375	0.623794	0.355828	0.347826	0.120000	0.041667	0.126984	0.035294	0.011628	0.987261	0.777070	0.611465	0.361564	0.664458	0.397045
suspicious-document00952.txt-36	source-document02696.txt-15	translation-obfuscation	0.060000	0.055600	0.805484	1.000000	0.869565	0.739130	0.904762	0.740741	0.586207	0.944882	0.937008	0.937008	0.952381	0.954037	0.918189
suspicious-document00952.txt-37	source-document02696.txt-16	translation-obfuscation	0.288889	0.217376	0.583723	0.875000	0.285714	0.000000	0.636364	0.142857	0.000000	0.980000	0.900000	0.900000	0.690909	0.800634	0.750000
suspicious-document00952.txt-38	source-document02696.txt-17	translation-obfuscation	0.250000	0.125525	0.673782	0.923077	0.333333	0.090909	0.800000	0.181818	0.043478	0.935897	0.910256	0.884615	0.674847	0.776200	0.666388
suspicious-document00952.txt-39	source-document02696.txt-18	translation-obfuscation	0.715385	0.570233	0.465803	0.250000	0.026316	0.000000	0.222222	0.020408	0.000000	0.354545	0.331818	0.268182	0.361204	0.895793	0.773983
suspicious-document00960.txt-102	source-document03113.txt-13	translation-obfuscation	0.835000	0.904654	0.023528	0.200000	0.000000	0.000000	0.055556	0.000000	0.000000	0.727273	0.409091	0.136364	0.245283	0.000000	0.000000
suspicious-document00960.txt-103	source-document03113.txt-14	translation-obfuscation	0.747826	0.896490	0.167494	0.187500	0.000000	0.000000	0.076923	0.000000	0.000000	0.902174	0.576087	0.358696	0.357977	0.999711	1.000000
suspicious-document00960.txt-104	source-document03113.txt-15	translation-obfuscation	0.476786	0.554004	0.253740	0.296296	0.000000	0.000000	0.186047	0.000000	0.000000	0.775758	0.509091	0.339394	0.383387	0.220225	0.189990
suspicious-document00960.txt-105	source-document03113.txt-16	translation-obfuscation	0.684524	0.748024	0.407970	0.125000	0.041667	0.000000	0.083333	0.025641	0.000000	0.592857	0.364286	0.207143	0.419214	0.999026	NaN
suspicious-document00960.txt-106	source-document03113.txt-17	translation-obfuscation	0.623077	0.791987	0.347083	0.153846	0.000000	0.000000	0.083333	0.000000	0.000000	0.861111	0.652778	0.347222	0.395349	0.000000	0.000000
suspicious-document00960.txt-178	source-document03113.txt-4	translation-obfuscation	0.718519	0.838485	0.392639	0.250000	0.000000	0.000000	0.076923	0.000000	0.000000	0.934066	0.527473	0.307692	0.366906	0.999614	1.000000
suspicious-document00960.txt-179	source-document03113.txt-5	translation-obfuscation	0.612500	0.902410	0.318233	0.142857	0.000000	0.000000	0.055556	0.000000	0.000000	0.947368	0.500000	0.078947	0.341085	0.000000	0.000000
suspicious-document00960.txt-180	source-document03113.txt-6	translation-obfuscation	0.850000	0.828501	0.337227	0.272727	0.000000	0.000000	0.187500	0.000000	0.000000	0.583333	0.416667	0.350000	0.427184	0.776699	0.500000
suspicious-document00960.txt-181	source-document03113.txt-7	translation-obfuscation	0.846154	0.785166	0.344590	0.153846	0.000000	0.000000	0.086957	0.000000	0.000000	0.647059	0.352941	0.164706	0.442953	0.000000	0.000000
suspicious-document00960.txt-182	source-document03113.txt-8	translation-obfuscation	0.696429	0.865465	0.365340	0.142857	0.000000	0.000000	0.080000	0.000000	0.000000	0.693878	0.428571	0.224490	0.376344	0.000000	0.000000
suspicious-document00990.txt-37	source-document00966.txt-14	translation-obfuscation	0.801786	0.759555	0.514319	0.206897	0.000000	0.000000	0.136364	0.000000	0.000000	0.548913	0.385870	0.244565	0.336700	-0.337567	-0.133631
suspicious-document00990.txt-38	source-document00966.txt-15	translation-obfuscation	0.801786	0.811392	0.424320	0.315789	0.000000	0.000000	0.136364	0.000000	0.000000	0.946429	0.642857	0.392857	0.354839	0.433916	0.288675
suspicious-document00994.txt-14	source-document01051.txt-1	translation-obfuscation	0.365741	0.432266	0.881917	0.739130	0.148148	0.038462	0.566667	0.083333	0.020408	0.901163	0.837209	0.802326	0.597015	0.830321	0.705997
suspicious-document00994.txt-15	source-document01051.txt-2	translation-obfuscation	0.237500	0.253610	0.749591	0.750000	0.458333	0.347826	0.600000	0.305556	0.216216	0.933775	0.847682	0.768212	0.657807	0.818719	0.788006
suspicious-document00994.txt-16	source-document01051.txt-3	translation-obfuscation	0.280000	0.312835	0.865855	0.789474	0.450000	0.315789	0.535714	0.230769	0.150000	0.978261	0.920290	0.920290	0.759740	0.931044	0.944444
suspicious-document00994.txt-17	source-document01051.txt-4	translation-obfuscation	0.802083	0.436424	0.616748	0.218750	0.135135	0.083333	0.200000	0.119048	0.071429	0.283505	0.262887	0.262887	0.344000	-0.355315	0.408248
suspicious-document00994.txt-8	source-document02830.txt-8	translation-obfuscation	0.309524	0.186875	0.653867	0.695652	0.652174	0.590909	0.640000	0.576923	0.500000	0.765625	0.734375	0.718750	0.827586	0.999044	1.000000
suspicious-document00994.txt-9	source-document02830.txt-9	translation-obfuscation	0.085938	0.065607	0.662804	0.880000	0.800000	0.733333	0.785714	0.666667	0.564103	0.964029	0.942446	0.928058	0.929577	0.977882	0.930944
suspicious-document01021.txt-17	source-document00631.txt-1	translation-obfuscation	0.445109	0.362118	0.823052	0.705882	0.175000	0.102564	0.480000	0.086420	0.047619	0.980000	0.864000	0.784000	0.513089	0.648923	0.526525
suspicious-document01021.txt-18	source-document00631.txt-2	translation-obfuscation	0.326471	0.263345	0.824459	0.714286	0.300000	0.103448	0.512821	0.157895	0.049180	0.962766	0.856383	0.813830	0.492386	0.199986	0.095075
suspicious-document01021.txt-19	source-document00631.txt-3	translation-obfuscation	0.431034	0.486299	0.887204	0.615385	0.275862	0.107143	0.470588	0.166667	0.058824	0.851852	0.709877	0.648148	0.519231	0.033571	0.047636
suspicious-document01021.txt-56	source-document00631.txt-5	translation-obfuscation	0.710938	0.533679	0.383144	0.476190	0.041667	0.000000	0.217391	0.016129	0.000000	0.963964	0.756757	0.558559	0.395349	0.472681	0.418251
suspicious-document01021.txt-57	source-document00631.txt-6	translation-obfuscation	0.680769	0.552786	0.438664	0.500000	0.090909	0.000000	0.285714	0.041667	0.000000	0.819444	0.680556	0.597222	0.380952	-0.042148	0.288675
suspicious-document01021.txt-58	source-document00631.txt-7	translation-obfuscation	0.512931	0.427363	0.704099	0.739130	0.269231	0.080000	0.472222	0.140000	0.037736	0.969466	0.786260	0.755725	0.549153	0.859208	0.782181
suspicious-document01076.txt-84	source-document01482.txt-2	translation-obfuscation	1.045455	0.923304	0.468847	0.090909	0.000000	0.000000	0.050000	0.000000	0.000000	0.447368	0.131579	0.000000	0.363636	0.000000	0.000000
suspicious-document01076.txt-85	source-document01482.txt-3	translation-obfuscation	0.802632	0.919678	0.115874	0.200000	0.000000	0.000000	0.068966	0.000000	0.000000	0.902439	0.609756	0.317073	0.287500	0.000000	0.000000
suspicious-document01076.txt-86	source-document01482.txt-4	translation-obfuscation	0.810714	0.741087	NaN	0.177778	0.056604	0.018868	0.160000	0.046875	0.015385	0.257951	0.236749	0.166078	0.334262	0.453230	0.473684
suspicious-document01094.txt-14	source-document01276.txt-1	translation-obfuscation	0.458333	0.323877	1.000000	0.800000	0.500000	0.000000	0.500000	0.250000	0.000000	0.791667	0.708333	0.625000	0.654545	1.000000	1.000000
suspicious-document01094.txt-15	source-document01276.txt-2	translation-obfuscation	0.228659	0.265625	0.861937	0.806452	0.368421	0.184211	0.694444	0.218750	0.098592	0.931727	0.871486	0.855422	0.690335	0.821923	0.813300
suspicious-document01094.txt-16	source-document01276.txt-3	translation-obfuscation	0.225000	0.141884	1.000000	0.900000	0.666667	0.500000	0.750000	0.461538	0.307692	0.975610	0.951220	0.951220	0.876404	0.987747	1.000000
suspicious-document01143.txt-34	source-document00391.txt-11	translation-obfuscation	0.125000	0.080745	1.000000	0.875000	0.812500	0.733333	0.823529	0.722222	0.611111	0.985915	0.985915	0.985915	0.985915	0.998674	1.000000
suspicious-document01143.txt-35	source-document00391.txt-12	translation-obfuscation	0.428571	0.387628	1.000000	0.916667	0.545455	0.300000	0.687500	0.300000	0.142857	1.000000	0.974359	0.948718	0.797688	0.848761	0.751305
suspicious-document01143.txt-36	source-document00391.txt-13	translation-obfuscation	0.019231	0.076923	1.000000	0.923077	0.833333	0.727273	0.857143	0.714286	0.571429	0.951613	0.903226	0.903226	0.885496	1.000000	1.000000
suspicious-document01143.txt-37	source-document00391.txt-14	translation-obfuscation	0.241071	0.125000	0.750000	0.923077	0.615385	0.416667	0.857143	0.444444	0.263158	0.975000	0.962500	0.962500	0.939024	0.995493	1.000000
suspicious-document01143.txt-38	source-document00391.txt-15	translation-obfuscation	0.360000	0.422650	0.475375	0.777778	0.500000	0.142857	0.500000	0.266667	0.062500	0.916667	0.791667	0.750000	0.684211	0.989693	1.000000
suspicious-document01143.txt-39	source-document00391.txt-16	translation-obfuscation	0.359375	0.294976	0.447211	0.714286	0.571429	0.461538	0.476190	0.347826	0.260870	0.947368	0.842105	0.815789	0.744186	0.994980	1.000000
suspicious-document01143.txt-247	source-document02073.txt-5	translation-obfuscation	0.890625	0.770584	0.385941	0.375000	0.000000	0.000000	0.130435	0.000000	0.000000	0.755102	0.653061	0.367347	0.370861	0.990486	1.000000
suspicious-document01143.txt-248	source-document02073.txt-6	translation-obfuscation	0.986111	0.953626	0.129154	0.052632	0.000000	0.000000	0.033333	0.000000	0.000000	0.397590	0.216867	0.060241	0.375000	0.000000	0.000000
suspicious-document01143.txt-249	source-document02073.txt-7	translation-obfuscation	0.614815	0.633100	0.352180	0.200000	0.000000	0.000000	0.125000	0.000000	0.000000	0.868217	0.589147	0.294574	0.410596	0.679673	0.166667
suspicious-document01143.txt-250	source-document02073.txt-8	translation-obfuscation	0.926136	0.818182	0.327131	0.363636	0.000000	0.000000	0.108108	0.000000	0.000000	0.912281	0.684211	0.473684	0.318182	0.950197	1.000000
suspicious-document01179.txt-208	source-document01141.txt-25	translation-obfuscation	0.236842	0.219280	0.503704	0.750000	0.578947	0.500000	0.652174	0.423077	0.346154	0.876289	0.793814	0.731959	0.864865	0.940290	0.870177
suspicious-document01179.txt-209	source-document01141.txt-26	translation-obfuscation	0.232143	0.133079	0.595285	0.894737	0.600000	0.350000	0.772727	0.428571	0.218750	0.929293	0.838384	0.818182	0.836735	0.972921	0.937731
suspicious-document01179.txt-210	source-document01141.txt-27	translation-obfuscation	0.162500	0.224342	0.683776	0.741935	0.593750	0.419355	0.676471	0.431818	0.270833	0.926829	0.847561	0.823171	0.859813	0.895404	0.855365
suspicious-document01179.txt-211	source-document01141.txt-28	translation-obfuscation	0.357143	0.285714	0.000000	0.714286	0.333333	0.200000	0.555556	0.200000	0.111111	0.885714	0.742857	0.685714	0.823529	1.000000	1.000000
suspicious-document01179.txt-212	source-document01141.txt-29	translation-obfuscation	0.203704	0.194070	1.000000	0.818182	0.538462	0.360000	0.692308	0.368421	0.214286	0.930556	0.854167	0.826389	0.816609	0.955301	0.929627
suspicious-document01179.txt-89	source-document02407.txt-15	translation-obfuscation	0.432353	0.346725	0.898893	0.733333	0.266667	0.071429	0.550000	0.142857	0.034483	0.962500	0.862500	0.837500	0.553191	0.473500	0.410516
suspicious-document01179.txt-90	source-document02407.txt-16	translation-obfuscation	0.308824	0.367544	0.887090	0.733333	0.266667	0.071429	0.523810	0.142857	0.034483	0.987342	0.848101	0.848101	0.713514	0.904989	0.816667
suspicious-document01179.txt-91	source-document02407.txt-17	translation-obfuscation	0.062500	0.000000	1.000000	1.000000	0.428571	0.333333	1.000000	0.272727	0.200000	1.000000	0.959184	0.959184	0.836735	0.633322	0.530791
suspicious-document01179.txt-92	source-document02407.txt-18	translation-obfuscation	0.291667	0.180108	0.952114	0.833333	0.454545	0.200000	0.714286	0.277778	0.105263	0.937500	0.875000	0.843750	0.850746	0.879043	0.806034
suspicious-document01179.txt-93	source-document02407.txt-19	translation-obfuscation	0.410000	0.110703	0.561471	0.666667	0.458333	0.347826	0.461538	0.289474	0.205128	0.929688	0.820313	0.742188	0.679389	0.463952	0.613941
suspicious-document01179.txt-94	source-document02407.txt-20	translation-obfuscation	0.472222	0.578363	0.772589	0.666667	0.125000	0.000000	0.461538	0.062500	0.000000	0.925000	0.775000	0.725000	0.600000	0.924378	0.763763
